"id","title","description","price","imag","link"
232,"Большая кулинарная книга","Большая кулинарная книгаВ.В.Похлебкин — уникальный писатель, энциклопедист, мастер любого дела, которое он исследовал с любовью, на протяжении всей жизни, с вдохновением, не оставив ни одного неизведанного уголка. Оказалось, что собрать воедино важные его кулинарные произведения — трудно, но возможно. Результат у вас в руках. Здесь все — от ""Занимательной кулинарии"" до ""Кулинарного словаря"". Теория кулинарии, практика, рецепты, кухни всех бывших советских республик, главы о чае и рецепты блюд с пряностями, — настоящая энциклопедия кулинарного становления, роста и даже профессии для любого желающего. Для удобства пользования создан уникальный поисковик по книге. Но настоящий помощник-рассказчик здесь автор, который своим литературным талантом увлекает за собой и вдохновляет на совершенно другую, не каторжную жизнь, у плиты и за прекрасным собственным хлебосольным столом.Быстрая доставка""Большая кулинарная книга"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",65,"https://comix.by/product/bolshaya-kulinarnaya-kniga/","https:/wa-data/public/shop/products/24/86/298624/images/272032/430192827_bolshaya-kulinarnaya-kniga.jpg.200.jpg"
233,"Книга Изучаем Java","Книга Изучаем Java“Изучаем Java” – это не просто книга. Она не только научит вас теории языка Java и объектно-ориентированного программирования, она сделает вас программистом. В ее основу положен уникальный метод обучения на практике. В отличие от классических учебников информация дается не в текстовом, а в визуальном представлении. Вы освоите в деле все самое нужное: синтаксис и концепции языка, работу с потоками, работа в сети, распределенное программирование. Вся теория закрепляется интереснейшими примерами и тестами.Быстрая доставка""Книга Изучаем Java"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",52,"https://comix.by/product/kniga-izuchaem-java/","https:/wa-data/public/shop/products/25/86/298625/images/272033/430192828_kniga-izuchaem-java.jpg.200.jpg"
234,"Книга Настольная книга вдохновляющего лидера. Единственное руководство по управлению командой","Книга Настольная книга вдохновляющего лидера. Единственное руководство по управлению командойСтратегии вдохновляющего лидерства от управленцев, стоящих за успехом Toyota, Hyundai, Mitsubishi, Nestle, Mars, Acer, Haier, Unilever, Microsoft, Cisco, IBM. Эксперы в области корпоративного управления Дидье Коссан и Уи Онг Бун проанализировали методы управления самых успешных лидеров от Генри Форда до Марка Цукерберга, и предлагают универсальное руководство, которое поможет вам стать вдохновляющим лидером.Быстрая доставка""Книга Настольная книга вдохновляющего лидера. Единственное руководство по управлению командой"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",28,"https://comix.by/product/kniga-nastolnaya-kniga-vdokhnovlyayushchego-lidera-yedinstvennoe-rukovodstvo-po-upravleniyu-komandoy/","https:/wa-data/public/shop/products/26/86/298626/images/272034/430192829_kniga-nastolnaya-kniga.jpg.200.jpg"
235,"Книга Чизкейк внутри. Книга вторая","Книга Чизкейк внутри. Книга втораяЧизкейки, которые побили мировой рекорд в кулинарном мире. Так, наверное, можно сказать про первую книгу кондитера и популярного блогера Виктории Мельник (@vicky_bakery) ""Чизкейк внутри"", ставшую бестселлером в 2018 году. В понятные и доступные рецепты идеальных десертов влюбились тысячи домашних кондитеров. Вторая книга Виктории - перед вами. Абсолютно новые оригинальные авторские рецепты чизкейков и других сладостей, дополненные разделом теории. Восхитительные вдохновляющие фотографии и понятное описание приготовления. Почувствуйте себя настоящим кондитером!Быстрая доставка""Книга Чизкейк внутри. Книга вторая"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",25,"https://comix.by/product/kniga-chizkeyk-vnutri-kniga-vtoraya/","https:/wa-data/public/shop/products/28/86/298628/images/272036/430192835_kniga-chizkejk-vnutri.jpg.200.jpg"
236,"Книга Нестареющий мозг. Глобальное медицинское открытие об истинных причинах снижения умственной активности","Книга Нестареющий мозг. Глобальное медицинское открытие об истинных причинах снижения умственной активностиМногие из нас знают кого-то, кто пережил рак. Но до настоящего времени мы не знали никого, кто бы смог пережить болезнь Альцгеймера. Долгие годы снижение когнитивных навыков рассматривалось как необратимый процесс. Но в 2017 году группа ученых во главе с доктором Бредесеном произвела революцию в мире медицины, создав протокол ReCODE.Быстрая доставка""Книга Нестареющий мозг. Глобальное медицинское открытие об истинных причинах снижения умственной активности"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",25,"https://comix.by/product/kniga-nestareyushchiy-mozg-globalnoe-meditsinskoe-otkrytie-ob-istinnykh-prichinakh-snizheniya-umstvennoy-aktivnosti/","https:/wa-data/public/shop/products/29/86/298629/images/272037/430192838_kniga-nestareyuschij-mozg.jpg.200.jpg"
237,"Энциклопедия Скандинавская мифология. Миры, боги, великаны и герои. Иллюстрированный путеводитель","Энциклопедия Скандинавская мифология. Миры, боги, великаны и герои. Иллюстрированный путеводительПеред вами - красочный иллюстрированный путеводитель по скандинавским и древнегерманским легендам и преданиям. Начните свое собственное путешествие по девяти мирам Иггдрасиля и чертогам Асгарда – обители мудрого Одина, хитрого Локи и могучего Тора… Эта книга поможет вам понять, как представляли себе мир бесстрашные северные мореходы и воины, каким богам поклонялись, о каких героях слагали легенды. Она познакомит вас с ключевыми персонажами и сюжетами скандинавской и древнегерманской мифологии и откроет суровую красоту преданий Севера.Быстрая доставка""Энциклопедия Скандинавская мифология. Миры, боги, великаны и герои. Иллюстрированный путеводитель"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",28,"https://comix.by/product/entsiklopediya-skandinavskaya-mifologiya-miry-bogi-velikany-i-geroi-illyustrirovannyy-putevoditel/","https:/wa-data/public/shop/products/30/86/298630/images/272038/430192840_entsiklopediya-skandinavskaya-mifologiya.jpg.200.jpg"
238,"Энциклопедия Анатомия для художника. Самое полное пособие по изображению человека","Энциклопедия Анатомия для художника. Самое полное пособие по изображению человекаПеред вам самое полное руководство по анатомии для художников. Из него вы узнаете, как изображать части человеческого тела, разницу анатомии людей с учетом расы и гендера и другие необходимые для художников нюансы. В своем всеобъемлющем руководстве по строению человеческого тела, Джованни Чиварди, известный итальянский художник, авторитетный специалист в области анатомического рисунка, объясняет художникам главные принципы изображения человеческого тела, ловко апеллируя терминами и историческими фактами. Благодаря техническим советам и практическим рекомендациям, проиллюстрированным выдающимися работами автора, книга станет бесценным источником знаний для любого художника.Быстрая доставка""Энциклопедия Анатомия для художника. Самое полное пособие по изображению человека"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",25,"https://comix.by/product/entsiklopediya-anatomiya-dlya-khudozhnika-samoe-polnoe-posobie-po-izobrazheniyu-cheloveka/","https:/wa-data/public/shop/products/31/86/298631/images/272039/430192843_entsiklopediya-anatomiya-dlya.jpg.200.jpg"
239,"Книга Wabi Sabi. Японские секреты истинного счастья в неидеальном мире","Книга Wabi Sabi. Японские секреты истинного счастья в неидеальном миреВаби-саби – это стиль жизни, вдохновленный многовековой японской мудростью. Хотя жители страны восходящего солнца редко говорят о нем вслух, именно ваби-саби пронизана вся жизнь японца. Ваби-саби – это альтернатива современному ритму жизни и ценностям, основанным на потреблении и стремлении к идеалу. Видеть красоту в несовершенстве, ценить простоту и радость момента, ощущать связь с природой и принимать мимолетность жизни, отбросить лишнее и сосредоточиться на важном – основные принципы этой вневременной концепции. Эта книга – предложение расслабиться и ощутить красоту собственного бытия в каждом моменте, избавить его от всего напускного и открыть то, что внутри. Впустите ваби-саби в свою жизнь и найдите счастье прямо там, где вы находитесь.Быстрая доставка""Книга Wabi Sabi. Японские секреты истинного счастья в неидеальном мире"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",37,"https://comix.by/product/kniga-wabi-sabi-yaponskie-sekrety-istinnogo-schastya-v-neidealnom-mire/","https:/wa-data/public/shop/products/32/86/298632/images/272040/430192848_kniga-wabi-sabi.jpg.200.jpg"
240,"Книга Алиса в Стране чудес (иллюстрации Власовой)","Книга Алиса в Стране чудес (иллюстрации Власовой)Сказка ""Алиса в Стране чудес"" не нуждается в представлении – ставшая давно уже классикой детской литературы, книгой, в который и взрослые, и малыши находят что-то своё. А замечательные иллюстрации Анны Власовой – эксклюзивные, нигде не издававшиеся прежде – представят сказку в новом свете, сделают её ещё сказочнее. Перевод А.Рождественской.Быстрая доставка""Книга Алиса в Стране чудес (иллюстрации Власовой)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",32,"https://comix.by/product/kniga-alisa-v-strane-chudes-illyustratsii-vlasovoy/","https:/wa-data/public/shop/products/33/86/298633/images/272041/430192850_kniga-alisa-v.jpg.200.jpg"
241,"Скетчбук Sketchbook с уроками внутри. Визуальный экспресс-курс по рисованию (желтый)","Скетчбук Sketchbook с уроками внутри. Визуальный экспресс-курс по рисованию (желтый)Скетчбук - это настоящая находка для творческих людей. Он может служить одновременно и учебником для рисования, и тетрадью для записей и рисунков, ведь на его страницах есть и упражнения для начинающих рисовальщиков, и пространство для собственных креативных идей. Удобный корешок на пружине позволяет повернуть блокнот на 360 градусов и использовать в качестве планшета, чтобы записывать и зарисовывать прямо на ходу!Быстрая доставка""Скетчбук Sketchbook с уроками внутри. Визуальный экспресс-курс по рисованию (желтый)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",25,"https://comix.by/product/sketchbuk-sketchbook-s-urokami-vnutri-vizualnyy-ekspress-kurs-po-risovaniyu-zheltyy/","https:/wa-data/public/shop/products/34/86/298634/images/272042/430192852_sketchbuk-sketchbook-s.jpg.200.jpg"
242,"Книга Живая шляпа (иллюстрации Семёнова)","Книга Живая шляпа (иллюстрации Семёнова)В книгу вошли известные рассказы Николая Носова для детей: ""Живая шляпа"", ""На горке"", ""Три охотника"", ""Милиционер"" и другие. Иллюстрации выдающегося художника-графика Ивана Максимовича Семёнова.Быстрая доставка""Книга Живая шляпа (иллюстрации Семёнова)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",26,"https://comix.by/product/kniga-zhivaya-shlyapa-illyustratsii-semyonova/","https:/wa-data/public/shop/products/35/86/298635/images/272043/430192855_kniga-zhivaya-shlyapa.jpg.200.jpg"
243,"Энциклопедия Военная техника. Полная энциклопедия","Энциклопедия Военная техника. Полная энциклопедияНа страницах этой уникальной книги вы найдете подробную информацию о том, какая техника использовалась в сражениях на разных этапах развития человечества. Авторы энциклопедии — специалисты в области военной истории и техники. В краткой и доступной форме они расскажут об устройстве и функциях снаряжений — от римской катапульты до военных спутников, от лука до боевых машин. Панорамы сражений, подробные схемы и иллюстрации делают материал наглядным и интересным.Быстрая доставка""Энциклопедия Военная техника. Полная энциклопедия"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",31,"https://comix.by/product/entsiklopediya-voennaya-tekhnika-polnaya-entsiklopediya/","https:/wa-data/public/shop/products/36/86/298636/images/272044/430192856_entsiklopediya-voennaya-tehnika.jpg.200.jpg"
244,"Книга Феномен ZARA","Книга Феномен ZARAInditex Group – компания по продаже одежды номер один в мире и признанная законодательница моды. На улицах Нью-Йорка, Парижа, Токио, Москвы вы обязательно встретите красивых, уверенных в себе людей, на которых будут вещи таких брендов, как Zara, Massimo Dutti, Pull & Bear, Stradivarius, Oysho, Bershka. Магазины Inditex имеют неизменный успех по всему миру, а марку Zara по праву можно назвать культовой. Тем не менее, о восхождении этой компании на олимп моды и людях, которые за ней стоят, известно крайне мало. Эта книга – история успеха одной из самых влиятельных компаний в мире, которая произвела революцию в области фэшн-ритейла и производства одежды. И стоит за всем этим один человек – Амансио Ортега. Начните читать и вы узнаете все секреты этой таинственной и феноменальной компании из первых уст.Быстрая доставка""Книга Феномен ZARA"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",29,"https://comix.by/product/kniga-fenomen-zara/","https:/wa-data/public/shop/products/37/86/298637/images/272045/430192857_kniga-fenomen-zara.jpg.200.jpg"
245,"Энциклопедия Насекомые. Полная энциклопедия","Энциклопедия Насекомые. Полная энциклопедияНасекомые — настоящие властелины нашей планеты, ведь они встречаются практически во всех природных зонах Земли! 
 Эта энциклопедия расскажет, кто из насекомых самый быстрый, умный, ядовитый и сильный, где они живут, что едят, с кем враждуют, а с кем сосуществуют мирно. Только, пожалуйста, не пугайтесь, если на одной из страниц наткнетесь на какого-нибудь ужасного членистоногого монстра: насекомые — завораживающие и немного пугающие, но невероятно интересные существа! 
 Раскройте все их тайны и узнайте множество интересных фактов: 
 • Куда смотрят глаза стрекозы? 
 • Сколько ног у многоножки? 
 • Что умеет жук-скарабей? 
 • Почему водяной клоп плавает на спине? 
 • Есть ли зубы у пиявки? 
 • Какие насекомые светятся в темноте? 
 Рекомендуем эту книгу школьникам как дополнительное чтение и справочное пособие.
 Энциклопедия станет замечательным подарком по любому поводу для взрослых и детей!Быстрая доставка""Энциклопедия Насекомые. Полная энциклопедия"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",35,"https://comix.by/product/entsiklopediya-nasekomye-polnaya-entsiklopediya/","https:/wa-data/public/shop/products/38/86/298638/images/272046/430192863_entsiklopediya-nasekomye-polnaya.jpg.200.jpg"
246,"Энциклопедия Древний мир. Полная энциклопедия (мел.)","Энциклопедия Древний мир. Полная энциклопедия (мел.)Более чем два миллиона лет человеческой истории, начиная с наших первых предков в Африке и заканчивая могущественной Римской империей, — в одной книге. Подробная красочная панорама жизни людей каменного века, Древнего Египта, Древней Греции, Римской империи. 
 Быт, культура, архитектура, ремесла, военное дело — вся самая необходимая и интересная информация из истории Древнего мира. 
 • Во что играли дети в Древнем мире? 
 • Как прочитать древнеегипетские иероглифы? 
 • Кто такой Александр Македонский?
 • Кто изобрел цемент? 
 • Как воевали в Древнем мире? 
 Рекомендуем эту книгу школьникам, интересующимся историей, археологией, географией, которым она будет полезна на школьных занятиях как дополнительное чтение и справочное пособие.Быстрая доставка""Энциклопедия Древний мир. Полная энциклопедия (мел.)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",31,"https://comix.by/product/entsiklopediya-drevniy-mir-polnaya-entsiklopediya-mel/","https:/wa-data/public/shop/products/39/86/298639/images/272047/430192869_entsiklopediya-drevnij-mir.jpg.200.jpg"
247,"Книга Тайна (новое издание)","Книга Тайна (новое издание)Фрагменты великой Тайны можно найти в устном народном творчестве, в литературе, религиозных и философских течениях всего мира на много столетий вглубь веков. Впервые все части Тайны сведены вместе в потрясающем откровении, которое изменит жизнь каждого прочитавшего книгу. Вы узнаете, как использовать Тайну во всех аспектах своей жизни – деньги, здоровье, отношения и, вообще, для любого взаимодействия с внешним миром. Начнете понимать скрытую и нетронутую силу внутри Вас, и это открытие принесет радость, счастье и благополучие во всем. Со времен ""Кода да Винчи"" и ""Алхимика"" читающий мир не знал такой сенсации. ""Тайна"" прочно обосновалась на верхних строчках книжных рейтингов по обе стороны океана. На данный момент продано уже более пяти миллионов экземпляров, и это только начало. Книга Ронды Берн — Ваш шанс изменить судьбу. Не упустите же его.Быстрая доставка""Книга Тайна (новое издание)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",28,"https://comix.by/product/kniga-tayna-novoe-izdanie/","https:/wa-data/public/shop/products/40/86/298640/images/272048/430192870_kniga-tajna-novoe.jpg.200.jpg"
248,"Энциклопедия Все динозавры с крупными буквами","Энциклопедия Все динозавры с крупными буквамиЭто настоящая энциклопедия для детей: все только самое важное, легко запоминающееся — и с крупными буквами. В книге с большими и подробными рисунками собраны интересные сведения о 223 хищных и травоядных динозаврах.Быстрая доставка""Энциклопедия Все динозавры с крупными буквами"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",34,"https://comix.by/product/entsiklopediya-vse-dinozavry-s-krupnymi-bukvami/","https:/wa-data/public/shop/products/42/86/298642/images/272050/430192872_entsiklopediya-vse-dinozavry.jpg.200.jpg"
249,"Ранобэ Благословение небожителей. Том 4 (Мягкий переплет)","Ранобэ Благословение небожителей. Том 4 (Мягкий переплет)Раз в сотню лет разгорается огонь в Медной Печи, и тысячи демонов откликаются на её зов. Они спешат к горе Тунлу — и каждый надеется выжить в смертельной схватке за право стать новым князем демонов. Предотвратить надвигающуюся угрозу по силам лишь небожителям. Но в столице бессмертных царит хаос: пленённая нечисть вырвалась на свободу, а боги войны заняты своими делами. Чтобы не допустить рождения очередного «непревзойдённого», Се Лянь отправляется к вулкану в сопровождении Хуа Чэна, вынужденного скрывать свой истинный облик под личиной маленького мальчика...Быстрая доставка""Ранобэ Благословение небожителей. Том 4 (Мягкий переплет)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",22,"https://comix.by/product/ranobe-blagoslovenie-nebozhiteley-tom-4-myagkiy-pereplet/","https:/wa-data/public/shop/products/31/23/302331/images/275773/448817635_ranobe-blagoslovenie-nebozhitelej.jpg.200.jpg"
250,"Ранобэ Благословение небожителей. Том 3 (Мягкий переплёт)","Ранобэ Благословение небожителей. Том 3 (Мягкий переплёт)Близится Праздник середины осени, а вместе с ним — роскошный пир и Состязание фонарей в небесных чертогах. Отправляясь на торжество, Се Лянь не подозревает, что окажется в центре внимания. По возвращении в мир смертных он принимается за работу, ведь теперь нужно прокормить сразу три лишних рта! К несчастью, на задании, которое получил принц, он вновь сталкивается с озлобленным духом младенца, однако Хуа Чэн успевает прийти на выручку.Быстрая доставка""Ранобэ Благословение небожителей. Том 3 (Мягкий переплёт)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",22,"https://comix.by/product/ranobe-blagoslovenie-nebozhiteley-tom-3-myagkiy-pereplyot/","https:/wa-data/public/shop/products/30/23/302330/images/275772/448817634_ranobe-blagoslovenie-nebozhitelej.jpg.200.jpg"
251,"Ранобэ Благословение небожителей. Том 6 (мягкий переплет)","Ранобэ Благословение небожителей. Том 6 (мягкий переплет)СКАЗАТЬ ПО ПРАВДЕ, В ЭТОМ МИРЕ НЕТ БОГОВ. Две тысячи лет небесные чертоги стояли незыблемо, но любое пиршество рано или поздно кончается. Когда боги узнают страшную тайну, они бегут из столицы бессмертных, охваченной пламенем войны. Чтобы спасти три мира от существа, что сильнее всех ныне живущих, Се Ляню с Хуа Чэном придётся заручиться поддержкой не только старых друзей, но и старых врагов. Всё решится на мосту, что прежде вёл в Небеса, а теперь обрывается над огненной пропастью. Смогут ли герои, даже объединив силы, одолеть противника? И какова будет цена победы?Быстрая доставка""Ранобэ Благословение небожителей. Том 6 (мягкий переплет)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",24,"https://comix.by/product/ranobe-blagoslovenie-nebozhiteley-tom-6-myagkiy-pereplet/","https:/wa-data/public/shop/products/28/23/302328/images/275770/448817614_ranobe-blagoslovenie-nebozhitelej.jpg.200.jpg"
252,"Ранобэ Благословение небожителей. Том 1 (мягкий переплет)","Ранобэ Благословение небожителей. Том 1 (мягкий переплет)В незапамятные времена Се Лянь был наследным принцем государства Сяньлэ. Судьба одарила его всем: прекрасным ликом, чистыми помыслами и бесконечной любовью своих подданных. И если уж кому-то и было предначертано стать Божеством, то именно Его Высочеству. Однако удержаться на Небесах оказалось для него не так просто. Се Лянь возносился дважды и дважды был изгнан на землю. И вот спустя восемьсот лет скитаний Его Высочество вновь возвращается в Небесные чертоги. Получив своё первое задание в роли Божества, он сталкивается с таинственным и невероятно могущественным демоном... Мосян Тунсю — настоящая звезда жанра данмей. На её счету уже несколько произведений, получивших признание не только в Сети. В 2014 писательница заключила контракт с крупным порталом интернет-литературы «Цзиньцзян», а её книги издаются большими тиражами по всему миру. «Благословение Небожителей» — третий по счёту роман писательницы — в мгновение ока успел стать хитом не только в Китае, но и за его пределами. История получила 2 экранизации (сериал и мультсериал), а также графическую адаптацию.Быстрая доставка""Ранобэ Благословение небожителей. Том 1 (мягкий переплет)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",23,"https://comix.by/product/ranobe-blagoslovenie-nebozhiteley-tom-1-myagkiy-pereplet/","https:/wa-data/public/shop/products/23/23/302323/images/275765/448817609_ranobe-blagoslovenie-nebozhitelej.jpg.200.jpg"
253,"Ранобэ Благословение небожителей. Том 2 (Мягкий переплёт)","Ранобэ Благословение небожителей. Том 2 (Мягкий переплёт)Всё в этом мире имеет счёт: и удача, и невезение. Беды преследуют Се Ляня одна за другой: вот он ненароком устроил поджог, а вот столкнулся с призраками прошлого, о которых предпочёл бы забыть… Восемьсот лет назад он был любимцем толпы, а матушка, отец и советник возлагали на него большие надежды. Слава о его подвигах стремительно достигла Небес, и в год своего семнадцатилетия Се Лянь вознёсся. Однако радость была скоротечна: в государстве Сяньлэ настали тяжёлые времена. Видя страдания своего народа, принц был не в силах остаться в стороне. Но может ли бог выбирать чью-то сторону?Быстрая доставка""Ранобэ Благословение небожителей. Том 2 (Мягкий переплёт)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",25,"https://comix.by/product/ranobe-blagoslovenie-nebozhiteley-tom-2-myagkiy-pereplyot/","https:/wa-data/public/shop/products/22/23/302322/images/275764/448817608_ranobe-blagoslovenie-nebozhitelej.jpg.200.jpg"
254,"Ранобэ Благословение небожителей. Том 5 (Мягкий переплет)","Ранобэ Благословение небожителей. Том 5 (Мягкий переплет)В незапамятные времена Се Лянь был наследным принцем государства Сяньлэ. Судьба одарила его всем: прекрасным ликом, чистыми помыслами и бесконечной любовью своих подданных. И если уж кому-то и было предначертано стать Божеством, то именно Его Высочеству. Однако удержаться на Небесах оказалось для него не так просто. Се Лянь возносился дважды и дважды был изгнан на землю. И вот спустя восемьсот лет скитаний Его Высочество вновь возвращается в Небесные чертоги. Получив своё первое задание в роли Божества, он сталкивается с таинственным и невероятно могущественным демоном... Мосян Тунсю — настоящая звезда жанра данмей. На её счету уже несколько произведений, получивших признание не только в Сети. В 2014 писательница заключила контракт с крупным порталом интернет-литературы «Цзиньцзян», а её книги издаются большими тиражами по всему миру. «Благословение Небожителей» — третий по счёту роман писательницы — в мгновение ока успел стать хитом не только в Китае, но и за его пределами. История получила 2 экранизации (сериал и мультсериал), а также графическую адаптацию.Быстрая доставка""Ранобэ Благословение небожителей. Том 5 (Мягкий переплет)"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",25,"https://comix.by/product/ranobe-blagoslovenie-nebozhiteley-tom-5-myagkiy-pereplet/","https:/wa-data/public/shop/products/21/23/302321/images/275763/448817607_ranobe-blagoslovenie-nebozhitelej.jpg.200.jpg"
255,"Ранобэ Поднятие уровня в одиночку. Solo Leveling. Том 5 ПРЕДЗАКАЗ","Манга Поднятие уровня в одиночку. Solo Leveling. Том 5

«КТО Я?»

Спящие Врата внезапно открываются в старшей школе, где учится сестра Чину, вызывая жуткий переполох. Покойный Мин Бёнгу передает через охотницу Чха Хэин тревожное предупреждение из загробного мира: Сон Чину стоит опасаться своих сил и самого себя. Монстры больше не видят в охотнике Сон Чину человека. Вопросов становится все больше, и последней надеждой найти ответы является ключ от двойного подземелья, с которого все началось...Быстрая доставка""Ранобэ Поднятие уровня в одиночку. Solo Leveling. Том 5 ПРЕДЗАКАЗ"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",19,"https://comix.by/product/ranobe-podnyatie-urovnya-v-odinochku-solo-leveling-tom-5-pryedzakaz/","https:/wa-data/public/shop/products/63/14/301463/images/274884/447352236_ranobe-podnyatie-urovnya.jpg.200.jpg"
256,"Ранобэ Сквозь облака. Том 1 ПРЕДЗАКАЗ","Ранобэ Сквозь облака. Том 1

Взрыв, прогремевший на заводе пластмасс, унёс жизни десятков полицейских. Вину за произошедшее возложили на руководителя операции капитана Цзяна. Сам капитан в тот роковой день погиб, а его останки так и не были найдены...



Несколько лет спустя в отделение поступает звонок: в холодильнике ночного клуба насмерть замёрз человек. По странному совпадению именно в этом клубе отдыхает майор Янь Се — он тут  же берётся за дело. В ходе допроса его внимание привлекает мужчина в инвалидном кресле. Тот  высказывает довольно смелые теории и подозрительно хорошо разбирается в работе полиции.Быстрая доставка""Ранобэ Сквозь облака. Том 1 ПРЕДЗАКАЗ"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",41,"https://comix.by/product/ranobe-skvoz-oblaka-tom-1-pryedzakaz/","https:/wa-data/public/shop/products/27/13/301327/images/274734/445003416_ranobe-skvoz-oblaka.jpg.200.jpg"
257,"Ранобэ Повелитель тайн. Том 2","Ранобэ Повелитель тайн. Том 2Чжоу Минжуй очнулся в другом мире в теле Клейна Моретти, загадочного молодого человека, оставившего перед смертью записку со словами: «Погибнут все, включая меня». Клейн-Минжуй постепенно адаптируется в новой реальности. Он узнает о пути последовательностей, организовывает собрание вместе с новыми знакомыми и вступает в ряды Ночных Наблюдателей, Потусторонних-стражей, которые берутся за опасную работу. Вместе с этим молодой человек все еще ищет похищенный дневник семьи Антигон, к которому привели последние воспоминания настоящего Моретти и который, похоже, как-то связан с древней магией…Быстрая доставка""Ранобэ Повелитель тайн. Том 2"" за8 рублейпо Минску (курьер) и Беларуси (наложенный платеж).",23,"https://comix.by/product/ranobe-povelitel-tayn-tom-2/","https:/wa-data/public/shop/products/36/12/301236/images/274633/444491661_ranobe-povelitel-tajn.jpg.200.jpg"
